app_name,run_id,energy,energy_unit,gpu_energy,gpu_energy_unit,gpu_power,gpu_power_unit,runtime,runtime_unit,money,money_unit
main,2026-03-01T00:35:30.111349,137.09719848632812,J,137.09719848632812,J,3.2508840560913086,W,41.822608947753906,s,1.0198507879977114e-05,
main,2026-03-01T00:47:44.464753,75.28434753417969,J,75.28434753417969,J,4.114790439605713,W,17.645673751831055,s,5.600319127552211e-06,
main,2026-03-01T00:59:36.542569,106.8297119140625,J,106.8297119140625,J,3.7753102779388428,W,27.745771408081055,s,7.946943696879316e-06,
main,2026-03-01T01:01:20.866966,150.26368713378906,J,150.26368713378906,J,4.289416313171387,W,34.23991394042969,s,1.1177949090779293e-05,
main,2026-03-01T01:06:13.407142,115.65687561035156,J,115.65687561035156,J,4.1433796882629395,W,27.34545135498047,s,8.603586469014484e-06,
